,FORMULA,stabilityVec
1412,Ni0.3 B0.7,1.0
1412,Ni0.2 B0.8,1.0
1412,Ni0.1 B0.9,0.0
1413,Ba0.1 Ni0.9,0.0
1413,Ba0.2 Ni0.8,0.0
1413,Ba0.3 Ni0.7,0.0
1413,Ba0.4 Ni0.6,0.0
1413,Ba0.5 Ni0.5,0.0
1413,Ba0.6 Ni0.4,0.0
1413,Ba0.7 Ni0.3,0.0
1413,Ba0.8 Ni0.2,0.0
1413,Ba0.9 Ni0.1,0.0
1414,Ni0.9 C0.1,0.0
1414,Ni0.8 C0.2,0.0
1414,Ni0.7 C0.3,0.0
1414,Ni0.6 C0.4,0.0
1414,Ni0.5 C0.5,0.0
1414,Ni0.4 C0.6,0.0
1414,Ni0.3 C0.7,0.0
1414,Ni0.2 C0.8,0.0
1414,Ni0.1 C0.9,0.0
1415,Ca0.1 Ni0.9,0.0
1415,Ca0.2 Ni0.8,0.0
1415,Ca0.3 Ni0.7,0.0
1415,Ca0.4 Ni0.6,0.0
1415,Ca0.5 Ni0.5,0.0
1415,Ca0.6 Ni0.4,0.0
1415,Ca0.7 Ni0.3,1.0
1415,Ca0.8 Ni0.2,1.0
1415,Ca0.9 Ni0.1,0.0
1416,Cr0.1 Ni0.9,0.0
1416,Cr0.2 Ni0.8,0.0
1416,Cr0.3 Ni0.7,0.0
1416,Cr0.4 Ni0.6,0.0
1416,Cr0.5 Ni0.5,0.0
1416,Cr0.6 Ni0.4,0.0
1416,Cr0.7 Ni0.3,1.0
1416,Cr0.8 Ni0.2,0.0
1416,Cr0.9 Ni0.1,0.0
1417,Dy0.1 Ni0.9,0.0
1417,Dy0.2 Ni0.8,0.0
1417,Dy0.3 Ni0.7,0.0
1417,Dy0.4 Ni0.6,1.0
1417,Dy0.5 Ni0.5,1.0
1417,Dy0.6 Ni0.4,0.0
1417,Dy0.7 Ni0.3,1.0
1417,Dy0.8 Ni0.2,1.0
1417,Dy0.9 Ni0.1,0.0
1418,Fe0.1 Ni0.9,0.0
1418,Fe0.2 Ni0.8,0.0
1418,Fe0.3 Ni0.7,0.0
1418,Fe0.4 Ni0.6,0.0
1418,Fe0.5 Ni0.5,1.0
1418,Fe0.6 Ni0.4,0.0
1418,Fe0.7 Ni0.3,0.0
1418,Fe0.8 Ni0.2,1.0
1418,Fe0.9 Ni0.1,0.0
1419,Ni0.9 Ge0.1,0.0
1419,Ni0.8 Ge0.2,0.0
1419,Ni0.7 Ge0.3,0.0
1419,Ni0.6 Ge0.4,0.0
1419,Ni0.5 Ge0.5,1.0
1419,Ni0.4 Ge0.6,1.0
1419,Ni0.3 Ge0.7,0.0
1419,Ni0.2 Ge0.8,1.0
1419,Ni0.1 Ge0.9,0.0
1420,In0.1 Ni0.9,0.0
1420,In0.2 Ni0.8,0.0
1420,In0.3 Ni0.7,0.0
1420,In0.4 Ni0.6,1.0
1420,In0.5 Ni0.5,1.0
1420,In0.6 Ni0.4,0.0
1420,In0.7 Ni0.3,0.0
1420,In0.8 Ni0.2,0.0
1420,In0.9 Ni0.1,0.0
1421,Ni0.9 Ir0.1,0.0
1421,Ni0.8 Ir0.2,0.0
1421,Ni0.7 Ir0.3,0.0
1421,Ni0.6 Ir0.4,0.0
1421,Ni0.5 Ir0.5,0.0
1421,Ni0.4 Ir0.6,0.0
1421,Ni0.3 Ir0.7,0.0
1421,Ni0.2 Ir0.8,0.0
1421,Ni0.1 Ir0.9,0.0
1422,Ni0.9 Kr0.1,0.0
1422,Ni0.8 Kr0.2,0.0
1422,Ni0.7 Kr0.3,0.0
1422,Ni0.6 Kr0.4,0.0
1422,Ni0.5 Kr0.5,0.0
1422,Ni0.4 Kr0.6,0.0
1422,Ni0.3 Kr0.7,0.0
1422,Ni0.2 Kr0.8,0.0
1422,Ni0.1 Kr0.9,0.0
1423,Lu0.1 Ni0.9,0.0
1423,Lu0.2 Ni0.8,0.0
1423,Lu0.3 Ni0.7,0.0
1423,Lu0.4 Ni0.6,0.0
1423,Lu0.5 Ni0.5,0.0
1423,Lu0.6 Ni0.4,0.0
1423,Lu0.7 Ni0.3,1.0
1423,Lu0.8 Ni0.2,1.0
1423,Lu0.9 Ni0.1,0.0
1424,Mn0.1 Ni0.9,0.0
1424,Mn0.2 Ni0.8,0.0
1424,Mn0.3 Ni0.7,0.0
1424,Mn0.4 Ni0.6,0.0
1424,Mn0.5 Ni0.5,0.0
1424,Mn0.6 Ni0.4,0.0
1424,Mn0.7 Ni0.3,0.0
1424,Mn0.8 Ni0.2,1.0
1424,Mn0.9 Ni0.1,0.0
1425,Ni0.9 Mo0.1,0.0
1425,Ni0.8 Mo0.2,0.0
1425,Ni0.7 Mo0.3,0.0
1425,Ni0.6 Mo0.4,0.0
1425,Ni0.5 Mo0.5,0.0
1425,Ni0.4 Mo0.6,0.0
1425,Ni0.3 Mo0.7,0.0
1425,Ni0.2 Mo0.8,1.0
1425,Ni0.1 Mo0.9,0.0
1426,Nd0.1 Ni0.9,0.0
1426,Nd0.2 Ni0.8,0.0
1426,Nd0.3 Ni0.7,0.0
1426,Nd0.4 Ni0.6,0.0
1426,Nd0.5 Ni0.5,0.0
1426,Nd0.6 Ni0.4,0.0
1426,Nd0.7 Ni0.3,1.0
1426,Nd0.8 Ni0.2,1.0
1426,Nd0.9 Ni0.1,0.0
1427,Np0.1 Ni0.9,0.0
1427,Np0.2 Ni0.8,0.0
1427,Np0.3 Ni0.7,0.0
1427,Np0.4 Ni0.6,0.0
1427,Np0.5 Ni0.5,0.0
1427,Np0.6 Ni0.4,0.0
1427,Np0.7 Ni0.3,0.0
1427,Np0.8 Ni0.2,0.0
1427,Np0.9 Ni0.1,0.0
1428,Ni0.9 P0.1,0.0
1428,Ni0.8 P0.2,0.0
1428,Ni0.7 P0.3,1.0
1428,Ni0.6 P0.4,0.0
1428,Ni0.5 P0.5,0.0
1428,Ni0.4 P0.6,1.0
1428,Ni0.3 P0.7,1.0
1428,Ni0.2 P0.8,1.0
1428,Ni0.1 P0.9,0.0
1429,Ni0.9 Pb0.1,0.0
1429,Ni0.8 Pb0.2,0.0
1429,Ni0.7 Pb0.3,0.0
1429,Ni0.6 Pb0.4,0.0
1429,Ni0.5 Pb0.5,0.0
1429,Ni0.4 Pb0.6,0.0
1429,Ni0.3 Pb0.7,0.0
1429,Ni0.2 Pb0.8,0.0
1429,Ni0.1 Pb0.9,0.0
1430,Ni0.9 Pt0.1,0.0
1430,Ni0.8 Pt0.2,0.0
1430,Ni0.7 Pt0.3,0.0
1430,Ni0.6 Pt0.4,0.0
1430,Ni0.5 Pt0.5,1.0
1430,Ni0.4 Pt0.6,0.0
1430,Ni0.3 Pt0.7,0.0
1430,Ni0.2 Pt0.8,1.0
1430,Ni0.1 Pt0.9,0.0
1431,Rb0.1 Ni0.9,0.0
1431,Rb0.2 Ni0.8,0.0
1431,Rb0.3 Ni0.7,0.0
1431,Rb0.4 Ni0.6,0.0
1431,Rb0.5 Ni0.5,0.0
1431,Rb0.6 Ni0.4,0.0
1431,Rb0.7 Ni0.3,0.0
1431,Rb0.8 Ni0.2,0.0
1431,Rb0.9 Ni0.1,0.0
1432,Re0.1 Ni0.9,0.0
1432,Re0.2 Ni0.8,0.0
1432,Re0.3 Ni0.7,1.0
1432,Re0.4 Ni0.6,0.0
1432,Re0.5 Ni0.5,0.0
1432,Re0.6 Ni0.4,0.0
1432,Re0.7 Ni0.3,0.0
1432,Re0.8 Ni0.2,0.0
1432,Re0.9 Ni0.1,0.0
1433,Ni0.9 Rh0.1,0.0
1433,Ni0.8 Rh0.2,0.0
1433,Ni0.7 Rh0.3,0.0
1433,Ni0.6 Rh0.4,0.0
1433,Ni0.5 Rh0.5,0.0
1433,Ni0.4 Rh0.6,0.0
1433,Ni0.3 Rh0.7,0.0
1433,Ni0.2 Rh0.8,0.0
1433,Ni0.1 Rh0.9,0.0
1434,Sc0.1 Ni0.9,0.0
1434,Sc0.2 Ni0.8,0.0
1434,Sc0.3 Ni0.7,1.0
1434,Sc0.4 Ni0.6,0.0
1434,Sc0.5 Ni0.5,1.0
1434,Sc0.6 Ni0.4,0.0
1434,Sc0.7 Ni0.3,1.0
1434,Sc0.8 Ni0.2,1.0
1434,Sc0.9 Ni0.1,0.0
1435,Sm0.1 Ni0.9,0.0
1435,Sm0.2 Ni0.8,0.0
1435,Sm0.3 Ni0.7,0.0
1435,Sm0.4 Ni0.6,0.0
1435,Sm0.5 Ni0.5,0.0
1435,Sm0.6 Ni0.4,0.0
1435,Sm0.7 Ni0.3,1.0
1435,Sm0.8 Ni0.2,1.0
1435,Sm0.9 Ni0.1,0.0
1436,Sr0.1 Ni0.9,0.0
1436,Sr0.2 Ni0.8,0.0
1436,Sr0.3 Ni0.7,0.0
1436,Sr0.4 Ni0.6,0.0
1436,Sr0.5 Ni0.5,0.0
1436,Sr0.6 Ni0.4,0.0
1436,Sr0.7 Ni0.3,0.0
1436,Sr0.8 Ni0.2,0.0
1436,Sr0.9 Ni0.1,0.0
1437,Tc0.1 Ni0.9,0.0
1437,Tc0.2 Ni0.8,0.0
1437,Tc0.3 Ni0.7,1.0
1437,Tc0.4 Ni0.6,0.0
1437,Tc0.5 Ni0.5,0.0
1437,Tc0.6 Ni0.4,0.0
1437,Tc0.7 Ni0.3,0.0
1437,Tc0.8 Ni0.2,0.0
1437,Tc0.9 Ni0.1,0.0
1438,V0.1 Ni0.9,0.0
1438,V0.2 Ni0.8,0.0
1438,V0.3 Ni0.7,1.0
1438,V0.4 Ni0.6,0.0
1438,V0.5 Ni0.5,0.0
1438,V0.6 Ni0.4,0.0
1438,V0.7 Ni0.3,1.0
1438,V0.8 Ni0.2,1.0
1438,V0.9 Ni0.1,0.0
1439,Ni0.9 W0.1,0.0
1439,Ni0.8 W0.2,0.0
1439,Ni0.7 W0.3,0.0
1439,Ni0.6 W0.4,0.0
1439,Ni0.5 W0.5,0.0
1439,Ni0.4 W0.6,0.0
1439,Ni0.3 W0.7,0.0
1439,Ni0.2 W0.8,1.0
1439,Ni0.1 W0.9,0.0
1440,Ni0.9 Xe0.1,0.0
1440,Ni0.8 Xe0.2,0.0
1440,Ni0.7 Xe0.3,0.0
1440,Ni0.6 Xe0.4,0.0
1440,Ni0.5 Xe0.5,0.0
1440,Ni0.4 Xe0.6,0.0
1440,Ni0.3 Xe0.7,0.0
1440,Ni0.2 Xe0.8,0.0
1440,Ni0.1 Xe0.9,0.0
1441,Yb0.1 Ni0.9,0.0
1441,Yb0.2 Ni0.8,0.0
1441,Yb0.3 Ni0.7,0.0
1441,Yb0.4 Ni0.6,0.0
1441,Yb0.5 Ni0.5,0.0
1441,Yb0.6 Ni0.4,0.0
1441,Yb0.7 Ni0.3,1.0
1441,Yb0.8 Ni0.2,1.0
1441,Yb0.9 Ni0.1,0.0
1442,Zr0.1 Ni0.9,0.0
1442,Zr0.2 Ni0.8,0.0
1442,Zr0.3 Ni0.7,1.0
1442,Zr0.4 Ni0.6,0.0
1442,Zr0.5 Ni0.5,1.0
1442,Zr0.6 Ni0.4,0.0
1442,Zr0.7 Ni0.3,0.0
1442,Zr0.8 Ni0.2,1.0
1442,Zr0.9 Ni0.1,0.0
1443,Ac0.1 Np0.9,0.0
1443,Ac0.2 Np0.8,0.0
1443,Ac0.3 Np0.7,0.0
1443,Ac0.4 Np0.6,0.0
1443,Ac0.5 Np0.5,0.0
1443,Ac0.6 Np0.4,0.0
1443,Ac0.7 Np0.3,0.0
1443,Ac0.8 Np0.2,0.0
1443,Ac0.9 Np0.1,0.0
1444,Np0.9 Ag0.1,0.0
1444,Np0.8 Ag0.2,0.0
1444,Np0.7 Ag0.3,0.0
1444,Np0.6 Ag0.4,0.0
1444,Np0.5 Ag0.5,0.0
1444,Np0.4 Ag0.6,0.0
1444,Np0.3 Ag0.7,0.0
1444,Np0.2 Ag0.8,0.0
1444,Np0.1 Ag0.9,0.0
1445,Np0.9 Au0.1,0.0
1445,Np0.8 Au0.2,0.0
1445,Np0.7 Au0.3,1.0
1445,Np0.6 Au0.4,0.0
1445,Np0.5 Au0.5,0.0
1445,Np0.4 Au0.6,0.0
1445,Np0.3 Au0.7,0.0
1445,Np0.2 Au0.8,0.0
1445,Np0.1 Au0.9,0.0
1446,Np0.9 B0.1,0.0
1446,Np0.8 B0.2,0.0
1446,Np0.7 B0.3,1.0
1446,Np0.6 B0.4,0.0
1446,Np0.5 B0.5,0.0
1446,Np0.4 B0.6,0.0
1446,Np0.3 B0.7,0.0
1446,Np0.2 B0.8,0.0
1446,Np0.1 B0.9,0.0
1447,Ba0.1 Np0.9,0.0
1447,Ba0.2 Np0.8,0.0
1447,Ba0.3 Np0.7,0.0
1447,Ba0.4 Np0.6,0.0
1447,Ba0.5 Np0.5,0.0
1447,Ba0.6 Np0.4,0.0
1447,Ba0.7 Np0.3,0.0
1447,Ba0.8 Np0.2,0.0
1447,Ba0.9 Np0.1,0.0
1448,Np0.9 Be0.1,1.0
1448,Np0.8 Be0.2,0.0
1448,Np0.7 Be0.3,0.0
1448,Np0.6 Be0.4,0.0
1448,Np0.5 Be0.5,0.0
1448,Np0.4 Be0.6,0.0
1448,Np0.3 Be0.7,0.0
1448,Np0.2 Be0.8,0.0
1448,Np0.1 Be0.9,0.0
1449,Np0.9 Br0.1,0.0
1449,Np0.8 Br0.2,0.0
1449,Np0.7 Br0.3,1.0
1449,Np0.6 Br0.4,0.0
1449,Np0.5 Br0.5,0.0
1449,Np0.4 Br0.6,0.0
1449,Np0.3 Br0.7,0.0
1449,Np0.2 Br0.8,0.0
1449,Np0.1 Br0.9,0.0
1450,Ca0.1 Np0.9,0.0
1450,Ca0.2 Np0.8,0.0
1450,Ca0.3 Np0.7,0.0
1450,Ca0.4 Np0.6,0.0
1450,Ca0.5 Np0.5,0.0
1450,Ca0.6 Np0.4,0.0
1450,Ca0.7 Np0.3,0.0
1450,Ca0.8 Np0.2,0.0
1450,Ca0.9 Np0.1,0.0
1451,Np0.9 Co0.1,0.0
1451,Np0.8 Co0.2,0.0
1451,Np0.7 Co0.3,1.0
1451,Np0.6 Co0.4,0.0
1451,Np0.5 Co0.5,0.0
1451,Np0.4 Co0.6,0.0
1451,Np0.3 Co0.7,0.0
1451,Np0.2 Co0.8,0.0
1451,Np0.1 Co0.9,0.0
1452,Cs0.1 Np0.9,0.0
1452,Cs0.2 Np0.8,0.0
1452,Cs0.3 Np0.7,0.0
1452,Cs0.4 Np0.6,0.0
1452,Cs0.5 Np0.5,0.0
1452,Cs0.6 Np0.4,0.0
1452,Cs0.7 Np0.3,0.0
1452,Cs0.8 Np0.2,0.0
1452,Cs0.9 Np0.1,0.0
1453,Dy0.1 Np0.9,0.0
1453,Dy0.2 Np0.8,0.0
1453,Dy0.3 Np0.7,0.0
1453,Dy0.4 Np0.6,0.0
1453,Dy0.5 Np0.5,0.0
1453,Dy0.6 Np0.4,0.0
1453,Dy0.7 Np0.3,0.0
1453,Dy0.8 Np0.2,0.0
1453,Dy0.9 Np0.1,0.0
1454,Np0.9 Fe0.1,0.0
1454,Np0.8 Fe0.2,0.0
1454,Np0.7 Fe0.3,0.0
1454,Np0.6 Fe0.4,0.0
1454,Np0.5 Fe0.5,0.0
1454,Np0.4 Fe0.6,0.0
1454,Np0.3 Fe0.7,0.0
1454,Np0.2 Fe0.8,0.0
1454,Np0.1 Fe0.9,0.0
1455,Np0.9 Ga0.1,0.0
1455,Np0.8 Ga0.2,0.0
1455,Np0.7 Ga0.3,1.0
1455,Np0.6 Ga0.4,0.0
1455,Np0.5 Ga0.5,0.0
1455,Np0.4 Ga0.6,0.0
1455,Np0.3 Ga0.7,0.0
1455,Np0.2 Ga0.8,0.0
1455,Np0.1 Ga0.9,0.0
1456,Np0.9 He0.1,0.0
1456,Np0.8 He0.2,0.0
1456,Np0.7 He0.3,0.0
1456,Np0.6 He0.4,0.0
1456,Np0.5 He0.5,0.0
1456,Np0.4 He0.6,0.0
1456,Np0.3 He0.7,0.0
1456,Np0.2 He0.8,0.0
1456,Np0.1 He0.9,0.0
1457,Np0.9 I0.1,0.0
1457,Np0.8 I0.2,0.0
1457,Np0.7 I0.3,1.0
1457,Np0.6 I0.4,0.0
1457,Np0.5 I0.5,0.0
1457,Np0.4 I0.6,0.0
1457,Np0.3 I0.7,0.0
1457,Np0.2 I0.8,0.0
1457,Np0.1 I0.9,0.0
1458,K0.1 Np0.9,0.0
1458,K0.2 Np0.8,0.0
1458,K0.3 Np0.7,0.0
1458,K0.4 Np0.6,0.0
1458,K0.5 Np0.5,0.0
1458,K0.6 Np0.4,0.0
1458,K0.7 Np0.3,0.0
1458,K0.8 Np0.2,0.0
1458,K0.9 Np0.1,0.0
1459,Li0.1 Np0.9,0.0
1459,Li0.2 Np0.8,0.0
1459,Li0.3 Np0.7,0.0
1459,Li0.4 Np0.6,0.0
1459,Li0.5 Np0.5,0.0
1459,Li0.6 Np0.4,0.0
1459,Li0.7 Np0.3,0.0
1459,Li0.8 Np0.2,0.0
1459,Li0.9 Np0.1,0.0
1460,Na0.1 Np0.9,0.0
1460,Na0.2 Np0.8,0.0
1460,Na0.3 Np0.7,0.0
1460,Na0.4 Np0.6,0.0
1460,Na0.5 Np0.5,0.0
1460,Na0.6 Np0.4,0.0
1460,Na0.7 Np0.3,0.0
1460,Na0.8 Np0.2,0.0
1460,Na0.9 Np0.1,0.0
1461,Np0.9 Ne0.1,0.0
1461,Np0.8 Ne0.2,0.0
1461,Np0.7 Ne0.3,0.0
1461,Np0.6 Ne0.4,0.0
1461,Np0.5 Ne0.5,0.0
1461,Np0.4 Ne0.6,0.0
1461,Np0.3 Ne0.7,0.0
1461,Np0.2 Ne0.8,0.0
1461,Np0.1 Ne0.9,0.0
1462,Np0.9 Os0.1,0.0
1462,Np0.8 Os0.2,0.0
1462,Np0.7 Os0.3,0.0
1462,Np0.6 Os0.4,0.0
1462,Np0.5 Os0.5,0.0
1462,Np0.4 Os0.6,0.0
1462,Np0.3 Os0.7,0.0
1462,Np0.2 Os0.8,0.0
1462,Np0.1 Os0.9,0.0
1463,Np0.9 P0.1,0.0
1463,Np0.8 P0.2,0.0
1463,Np0.7 P0.3,1.0
1463,Np0.6 P0.4,0.0
1463,Np0.5 P0.5,1.0
1463,Np0.4 P0.6,0.0
1463,Np0.3 P0.7,0.0
1463,Np0.2 P0.8,0.0
1463,Np0.1 P0.9,0.0
1464,Np0.9 Re0.1,0.0
1464,Np0.8 Re0.2,0.0
1464,Np0.7 Re0.3,0.0
1464,Np0.6 Re0.4,0.0
1464,Np0.5 Re0.5,0.0
1464,Np0.4 Re0.6,0.0
1464,Np0.3 Re0.7,0.0
1464,Np0.2 Re0.8,0.0
1464,Np0.1 Re0.9,0.0
1465,Np0.9 Ru0.1,0.0
1465,Np0.8 Ru0.2,0.0
1465,Np0.7 Ru0.3,0.0
1465,Np0.6 Ru0.4,0.0
1465,Np0.5 Ru0.5,0.0
1465,Np0.4 Ru0.6,0.0
1465,Np0.3 Ru0.7,0.0
1465,Np0.2 Ru0.8,0.0
1465,Np0.1 Ru0.9,0.0
1466,Np0.9 S0.1,0.0
1466,Np0.8 S0.2,0.0
1466,Np0.7 S0.3,0.0
1466,Np0.6 S0.4,1.0
1466,Np0.5 S0.5,1.0
1466,Np0.4 S0.6,0.0
1466,Np0.3 S0.7,0.0
1466,Np0.2 S0.8,0.0
1466,Np0.1 S0.9,0.0
1467,Np0.9 Sb0.1,0.0
1467,Np0.8 Sb0.2,0.0
1467,Np0.7 Sb0.3,1.0
1467,Np0.6 Sb0.4,0.0
1467,Np0.5 Sb0.5,1.0
1467,Np0.4 Sb0.6,0.0
1467,Np0.3 Sb0.7,0.0
1467,Np0.2 Sb0.8,0.0
1467,Np0.1 Sb0.9,0.0
1468,Np0.9 Sc0.1,0.0
1468,Np0.8 Sc0.2,0.0
1468,Np0.7 Sc0.3,0.0
1468,Np0.6 Sc0.4,0.0
1468,Np0.5 Sc0.5,0.0
1468,Np0.4 Sc0.6,0.0
1468,Np0.3 Sc0.7,0.0
1468,Np0.2 Sc0.8,0.0
1468,Np0.1 Sc0.9,0.0
1469,Np0.9 Si0.1,0.0
1469,Np0.8 Si0.2,0.0
1469,Np0.7 Si0.3,1.0
1469,Np0.6 Si0.4,0.0
1469,Np0.5 Si0.5,0.0
1469,Np0.4 Si0.6,0.0
1469,Np0.3 Si0.7,0.0
1469,Np0.2 Si0.8,0.0
1469,Np0.1 Si0.9,0.0
1470,Sm0.1 Np0.9,0.0
1470,Sm0.2 Np0.8,0.0
1470,Sm0.3 Np0.7,0.0
1470,Sm0.4 Np0.6,0.0
1470,Sm0.5 Np0.5,0.0
1470,Sm0.6 Np0.4,0.0
1470,Sm0.7 Np0.3,0.0
1470,Sm0.8 Np0.2,0.0
1470,Sm0.9 Np0.1,0.0
1471,Np0.9 Ta0.1,0.0
1471,Np0.8 Ta0.2,0.0
1471,Np0.7 Ta0.3,0.0
1471,Np0.6 Ta0.4,0.0
1471,Np0.5 Ta0.5,0.0
1471,Np0.4 Ta0.6,0.0
1471,Np0.3 Ta0.7,0.0
1471,Np0.2 Ta0.8,0.0
1471,Np0.1 Ta0.9,0.0
1472,Th0.1 Np0.9,0.0
1472,Th0.2 Np0.8,0.0
1472,Th0.3 Np0.7,0.0
1472,Th0.4 Np0.6,0.0
1472,Th0.5 Np0.5,0.0
1472,Th0.6 Np0.4,0.0
1472,Th0.7 Np0.3,0.0
1472,Th0.8 Np0.2,0.0
1472,Th0.9 Np0.1,0.0
1473,Np0.9 Ti0.1,0.0
1473,Np0.8 Ti0.2,0.0
1473,Np0.7 Ti0.3,0.0
1473,Np0.6 Ti0.4,0.0
1473,Np0.5 Ti0.5,0.0
1473,Np0.4 Ti0.6,0.0
1473,Np0.3 Ti0.7,0.0
1473,Np0.2 Ti0.8,0.0
1473,Np0.1 Ti0.9,0.0
1474,Np0.9 Tl0.1,0.0
1474,Np0.8 Tl0.2,0.0
1474,Np0.7 Tl0.3,0.0
1474,Np0.6 Tl0.4,0.0
1474,Np0.5 Tl0.5,0.0
1474,Np0.4 Tl0.6,0.0
1474,Np0.3 Tl0.7,0.0
1474,Np0.2 Tl0.8,0.0
1474,Np0.1 Tl0.9,0.0
1475,Tm0.1 Np0.9,0.0
1475,Tm0.2 Np0.8,0.0
1475,Tm0.3 Np0.7,0.0
1475,Tm0.4 Np0.6,0.0
1475,Tm0.5 Np0.5,0.0
1475,Tm0.6 Np0.4,0.0
1475,Tm0.7 Np0.3,0.0
1475,Tm0.8 Np0.2,0.0
1475,Tm0.9 Np0.1,0.0
1476,Np0.9 U0.1,0.0
1476,Np0.8 U0.2,0.0
1476,Np0.7 U0.3,0.0
1476,Np0.6 U0.4,0.0
1476,Np0.5 U0.5,0.0
1476,Np0.4 U0.6,0.0
1476,Np0.3 U0.7,0.0
1476,Np0.2 U0.8,0.0
1476,Np0.1 U0.9,0.0
1477,Np0.9 W0.1,0.0
1477,Np0.8 W0.2,0.0
1477,Np0.7 W0.3,0.0
1477,Np0.6 W0.4,0.0
1477,Np0.5 W0.5,0.0
1477,Np0.4 W0.6,0.0
1477,Np0.3 W0.7,0.0
1477,Np0.2 W0.8,0.0
1477,Np0.1 W0.9,0.0
1478,Np0.9 Xe0.1,0.0
1478,Np0.8 Xe0.2,0.0
1478,Np0.7 Xe0.3,0.0
1478,Np0.6 Xe0.4,0.0
1478,Np0.5 Xe0.5,0.0
1478,Np0.4 Xe0.6,0.0
1478,Np0.3 Xe0.7,0.0
1478,Np0.2 Xe0.8,0.0
1478,Np0.1 Xe0.9,0.0
1479,Y0.1 Np0.9,0.0
1479,Y0.2 Np0.8,0.0
1479,Y0.3 Np0.7,0.0
1479,Y0.4 Np0.6,0.0
1479,Y0.5 Np0.5,0.0
1479,Y0.6 Np0.4,0.0
1479,Y0.7 Np0.3,0.0
1479,Y0.8 Np0.2,0.0
1479,Y0.9 Np0.1,0.0
1480,Np0.9 Zn0.1,0.0
1480,Np0.8 Zn0.2,0.0
1480,Np0.7 Zn0.3,0.0
1480,Np0.6 Zn0.4,0.0
1480,Np0.5 Zn0.5,0.0
1480,Np0.4 Zn0.6,0.0
1480,Np0.3 Zn0.7,0.0
1480,Np0.2 Zn0.8,0.0
1480,Np0.1 Zn0.9,0.0
1481,Ag0.1 Os0.9,0.0
1481,Ag0.2 Os0.8,0.0
1481,Ag0.3 Os0.7,0.0
1481,Ag0.4 Os0.6,0.0
1481,Ag0.5 Os0.5,0.0
1481,Ag0.6 Os0.4,0.0
1481,Ag0.7 Os0.3,0.0
1481,Ag0.8 Os0.2,0.0
1481,Ag0.9 Os0.1,0.0
1482,As0.1 Os0.9,0.0
1482,As0.2 Os0.8,0.0
1482,As0.3 Os0.7,1.0
1482,As0.4 Os0.6,0.0
1482,As0.5 Os0.5,0.0
1482,As0.6 Os0.4,0.0
1482,As0.7 Os0.3,0.0
1482,As0.8 Os0.2,0.0
1482,As0.9 Os0.1,0.0
1483,Os0.9 Au0.1,0.0
1483,Os0.8 Au0.2,0.0
1483,Os0.7 Au0.3,0.0
1483,Os0.6 Au0.4,0.0
1483,Os0.5 Au0.5,0.0
1483,Os0.4 Au0.6,0.0
1483,Os0.3 Au0.7,0.0
1483,Os0.2 Au0.8,0.0
1483,Os0.1 Au0.9,0.0
1484,Os0.9 C0.1,0.0
1484,Os0.8 C0.2,0.0
1484,Os0.7 C0.3,0.0
1484,Os0.6 C0.4,0.0
1484,Os0.5 C0.5,0.0
1484,Os0.4 C0.6,0.0
1484,Os0.3 C0.7,0.0
1484,Os0.2 C0.8,0.0
1484,Os0.1 C0.9,0.0
1485,Ca0.1 Os0.9,0.0
1485,Ca0.2 Os0.8,0.0
1485,Ca0.3 Os0.7,0.0
1485,Ca0.4 Os0.6,0.0
1485,Ca0.5 Os0.5,0.0
1485,Ca0.6 Os0.4,0.0
1485,Ca0.7 Os0.3,0.0
1485,Ca0.8 Os0.2,0.0
1485,Ca0.9 Os0.1,0.0
1486,Ce0.1 Os0.9,0.0
1486,Ce0.2 Os0.8,0.0
1486,Ce0.3 Os0.7,0.0
1486,Ce0.4 Os0.6,0.0
1486,Ce0.5 Os0.5,0.0
1486,Ce0.6 Os0.4,0.0
1486,Ce0.7 Os0.3,1.0
1486,Ce0.8 Os0.2,0.0
1486,Ce0.9 Os0.1,0.0
1487,Cu0.1 Os0.9,0.0
1487,Cu0.2 Os0.8,0.0
1487,Cu0.3 Os0.7,0.0
1487,Cu0.4 Os0.6,0.0
1487,Cu0.5 Os0.5,0.0
1487,Cu0.6 Os0.4,0.0
1487,Cu0.7 Os0.3,0.0
1487,Cu0.8 Os0.2,0.0
1487,Cu0.9 Os0.1,0.0
1488,Dy0.1 Os0.9,0.0
1488,Dy0.2 Os0.8,0.0
1488,Dy0.3 Os0.7,0.0
1488,Dy0.4 Os0.6,0.0
1488,Dy0.5 Os0.5,0.0
1488,Dy0.6 Os0.4,0.0
1488,Dy0.7 Os0.3,0.0
1488,Dy0.8 Os0.2,0.0
1488,Dy0.9 Os0.1,0.0
1489,Fe0.1 Os0.9,0.0
1489,Fe0.2 Os0.8,0.0
1489,Fe0.3 Os0.7,0.0
1489,Fe0.4 Os0.6,0.0
1489,Fe0.5 Os0.5,0.0
1489,Fe0.6 Os0.4,0.0
1489,Fe0.7 Os0.3,0.0
1489,Fe0.8 Os0.2,0.0
1489,Fe0.9 Os0.1,0.0
1490,Ga0.1 Os0.9,0.0
1490,Ga0.2 Os0.8,0.0
1490,Ga0.3 Os0.7,1.0
1490,Ga0.4 Os0.6,0.0
1490,Ga0.5 Os0.5,0.0
1490,Ga0.6 Os0.4,0.0
1490,Ga0.7 Os0.3,0.0
1490,Ga0.8 Os0.2,0.0
1490,Ga0.9 Os0.1,0.0
